Site,Collar#,Year-Month,Month,MonthCount,Week,Day,DateGMT-3,TimeGMT-3,Lat_w84,Long_w84,Altitude,X_mov,Y_mov,TTF,Temperature,DateTime.adeformat,Month2,Month3,Time2,Time3,x_adj,y_adj,Active/Inactive
Caetetus,5660,18-09,9,5,19,127,9/5/2018,6:00,-22.390218,-49.69545,648,0,0,42,28,09/05/18-06:00,9,9,6,6,0,0,inactive
Caetetus,5660,18-09,9,5,19,127,9/5/2018,9:00,-22.39153,-49.697015,670,0,0,30,28,09/05/18-09:00,9,9,9,9,0,0,inactive
Caetetus,5660,18-09,9,5,19,127,9/5/2018,12:00,-22.391315,-49.696945,683,0,0,54,32,09/05/18-12:00,9,9,12,12,0,0,inactive
Caetetus,5660,18-09,9,5,19,127,9/5/2018,15:00,-22.393425,-49.6902433,655,14,9,65,31,09/05/18-15:00,9,9,15,15,0.22,0.14,active
Caetetus,5660,18-09,9,5,19,127,9/5/2018,18:00,-22.39322,-49.68669,630,0,4,41,28,09/05/18-18:00,9,9,18,18,0,0.1,inactive
Caetetus,5660,18-09,9,5,19,127,9/5/2018,21:00,-22.390848,-49.6845,641,1,1,34,30,09/05/18-21:00,9,9,21,21,0.03,0.03,inactive
Caetetus,5660,18-09,9,5,19,128,9/6/2018,0:00,-22.387783,-49.6954567,635,17,8,42,25,09/06/18-00:00,9,9,0,0,0.4,0.19,active
Caetetus,5660,18-09,9,5,19,128,9/6/2018,3:00,-22.390005,-49.6952883,631,0,0,42,27,09/06/18-03:00,9,9,3,3,0,0,inactive
Caetetus,5660,18-09,9,5,19,128,9/6/2018,6:00,-22.391185,-49.696365,628,0,0,42,31,09/06/18-06:00,9,9,6,6,0,0,inactive
Caetetus,5660,18-09,9,5,19,128,9/6/2018,9:00,-22.390692,-49.699965,572,5,2,30,27,09/06/18-09:00,9,9,9,9,0.17,0.07,active
Caetetus,5660,18-09,9,5,19,128,9/6/2018,12:00,-22.390337,-49.7003083,627,0,1,75,32,09/06/18-12:00,9,9,12,12,0,0.01,inactive
Caetetus,5660,18-09,9,5,19,128,9/6/2018,15:00,-22.389735,-49.7004683,622,0,0,72,30,09/06/18-15:00,9,9,15,15,0,0,inactive
Caetetus,5660,18-09,9,5,19,128,9/6/2018,18:00,-22.389067,-49.6932917,606,18,4,50,30,09/06/18-18:00,9,9,18,18,0.36,0.08,active
Caetetus,5660,18-09,9,5,19,128,9/6/2018,21:00,-22.387503,-49.69381,553,3,1,30,29,09/06/18-21:00,9,9,21,21,0.1,0.03,active
Caetetus,5660,18-09,9,5,19,129,9/7/2018,0:00,-22.38772,-49.6900817,633,6,4,67,28,09/07/18-00:00,9,9,0,0,0.09,0.06,active
Caetetus,5660,18-09,9,5,19,129,9/7/2018,3:00,-22.388985,-49.6892317,720,0,0,53,27,09/07/18-03:00,9,9,3,3,0,0,inactive
Caetetus,5660,18-09,9,5,19,129,9/7/2018,6:00,-22.388857,-49.6893617,612,0,0,41,30,09/07/18-06:00,9,9,6,6,0,0,inactive
Caetetus,5660,18-09,9,5,19,129,9/7/2018,9:00,-22.395915,-49.6871633,610,0,0,30,28,09/07/18-09:00,9,9,9,9,0,0,inactive
Caetetus,5660,18-09,9,5,19,129,9/7/2018,12:00,-22.395347,-49.68662,662,17,2,62,33,09/07/18-12:00,9,9,12,12,0.27,0.03,active
